team,date,year,tmGmYr,opGmYr,home,teamPts,oppPts,OT,tmSprd,OU,tmSpDev,oppTeam,tmWin,tmATSWin,tmOver,tmWinSeas,tmLosSeas,tmWinStrk,tmLosStrk,tmATSWinSeas,tmATSLosSeas,tmATSWinStrk,tmATSLosStrk,tmOVRSeas,tmUDRSeas,tmOVRStrk,tmUDRStrk,opWin,opATSWin,opOver,opWinSeas,opLosSeas,opWinStrk,opLosStrk,opATSWinSeas,opATSLosSeas,opATSWinStrk,opATSLosStrk,opOVRSeas,opUDRSeas,opOVRStrk,opUDRStrk,day,month,year,dmy,code
IND,6/28/2019,2019,13,9,0,69,91,0,5,152,-17,PHO,0,-1,1,5,7,0,2,6,6,0,1,7,5,1,0,1,1,1,3,5,1,0,3,4,1,0,3,5,1,0,28,6,2019,28/6/2019,1INDPHO28/6/2019
IND,6/29/2019,2019,14,12,0,97,102,1,13,159,8,LV,0,1,1,5,8,0,3,6,7,0,2,8,5,2,0,1,-1,1,6,5,0,1,4,7,0,2,4,7,1,0,29,6,2019,29/6/2019,1INDLV29/6/2019
IND,7/5/2019,2019,15,12,0,76,56,0,4,148.5,24,DAL,1,1,-1,5,9,0,4,7,7,1,0,9,5,3,0,0,-1,-1,4,7,1,0,7,4,3,0,2,9,1,0,5,7,2019,5/7/2019,1INDDAL5/7/2019
IND,7/10/2019,2019,16,16,1,71,74,0,6,160.5,3,LV,0,1,-1,6,9,1,0,8,7,2,0,9,6,0,1,1,-1,-1,9,6,1,0,5,10,1,0,7,8,0,1,10,7,2019,10/7/2019,2LVIND10/7/2019
IND,7/12/2019,2019,17,15,1,84,90,0,2.5,155.5,-3.5,LA,0,-1,1,6,10,0,1,9,7,3,0,9,7,0,2,1,1,1,7,7,0,1,6,7,0,1,7,7,0,1,12,7,2019,12/7/2019,2LAIND12/7/2019
IND,7/14/2019,2019,18,17,1,63,76,0,4,155.5,-9,CON,0,-1,-1,6,11,0,2,9,8,0,1,10,7,1,0,1,1,-1,10,6,1,0,7,9,1,0,6,10,0,1,14,7,2019,14/7/2019,2CONIND14/7/2019
IND,7/19/2019,2019,19,17,1,88,95,1,8,160.5,1,WAS,0,1,1,6,12,0,3,9,9,0,2,10,8,0,1,1,-1,1,10,6,0,3,9,7,0,3,9,7,4,0,19,7,2019,19/7/2019,2WASIND19/7/2019
IND,7/21/2019,2019,20,19,0,70,78,0,5.5,158.5,-2.5,CHI,0,-1,-1,6,13,0,4,10,9,1,0,11,8,1,0,1,1,-1,10,8,3,0,10,7,0,1,8,8,2,0,21,7,2019,21/7/2019,1INDCHI21/7/2019
IND,7/23/2019,2019,21,18,0,77,95,0,5.5,149.5,-12.5,PHO,0,-1,1,6,14,0,5,10,10,0,1,11,9,0,1,1,1,1,9,8,2,0,7,9,1,0,5,12,0,4,23,7,2019,23/7/2019,1INDPHO23/7/2019
IND,7/31/2019,2019,22,21,1,61,59,0,-5,152,-3,ATL,1,-1,-1,6,15,0,6,10,11,0,2,12,9,1,0,0,1,-1,5,15,0,5,8,12,0,3,7,12,0,2,31,7,2019,31/7/2019,2ATLIND31/7/2019
IND,8/3/2019,2019,23,21,1,86,75,0,3,151.5,14,MIN,1,1,1,7,15,1,0,10,12,0,3,12,10,0,1,0,-1,1,10,10,0,3,11,8,0,1,8,12,0,2,3,8,2019,3/8/2019,2MININD3/8/2019
IND,8/8/2019,2019,24,23,0,78,91,0,13,164,0,WAS,0,0,1,8,15,2,0,11,12,1,0,13,10,1,0,1,0,1,15,7,0,1,12,10,0,1,13,9,3,0,8,8,2019,8/8/2019,1INDWAS8/8/2019
IND,8/10/2019,2019,25,24,1,87,82,0,-5.5,151,-0.5,ATL,1,-1,1,8,16,0,1,11,12,1,0,14,10,2,0,0,1,1,5,18,0,8,9,14,0,2,9,13,2,0,10,8,2019,10/8/2019,2ATLIND10/8/2019
IND,8/18/2019,2019,26,27,0,68,107,0,13,165,-26,WAS,0,-1,1,9,16,1,0,11,13,0,1,15,10,3,0,1,1,1,19,7,4,0,15,10,3,0,16,10,1,0,18,8,2019,18/8/2019,1INDWAS18/8/2019
IND,8/20/2019,2019,27,27,1,76,82,0,-5,158,-11,NY,0,-1,0,9,17,0,1,11,14,0,2,16,10,4,0,1,1,0,8,18,0,8,9,16,0,7,13,12,0,1,20,8,2019,20/8/2019,2NYIND20/8/2019
IND,8/22/2019,2019,28,27,0,65,98,0,9.5,159.5,-23.5,LA,0,-1,1,9,18,0,2,11,15,0,3,16,10,4,0,1,1,1,16,10,1,0,13,12,1,0,14,12,0,1,22,8,2019,22/8/2019,1INDLA22/8/2019
IND,8/25/2019,2019,29,29,0,63,54,0,10,152,19,SEA,1,1,-1,9,19,0,3,11,16,0,4,17,10,5,0,0,-1,-1,15,13,1,0,15,12,2,0,10,17,2,0,25,8,2019,25/8/2019,1INDSEA25/8/2019
IND,8/27/2019,2019,30,31,1,86,71,0,7,162.5,22,LV,1,1,-1,10,19,1,0,12,16,1,0,17,11,0,1,0,-1,-1,19,11,0,2,11,19,0,3,15,14,7,0,27,8,2019,27/8/2019,2LVIND27/8/2019
IND,8/29/2019,2019,31,30,1,83,87,0,6,158,2,LA,0,1,1,11,19,2,0,13,16,2,0,17,12,0,2,1,-1,1,18,11,0,1,15,13,0,1,15,14,0,2,29,8,2019,29/8/2019,2LAIND29/8/2019
IND,9/1/2019,2019,32,32,0,73,81,0,9.5,158,1.5,MIN,0,1,-1,11,20,0,1,14,16,3,0,18,12,1,0,1,-1,-1,16,15,3,0,17,13,3,0,17,14,3,0,1,9,2019,1/9/2019,1INDMIN1/9/2019
IND,9/6/2019,2019,33,33,0,86,81,0,-2,163.5,3,NY,1,1,1,11,21,0,2,15,16,4,0,18,13,0,1,0,-1,1,9,23,0,5,10,20,0,4,17,13,0,1,6,9,2019,6/9/2019,1INDNY6/9/2019
IND,9/8/2019,2019,34,34,1,104,76,0,3.5,160.5,31.5,CON,1,1,1,12,21,1,0,16,16,5,0,19,13,1,0,0,-1,1,23,10,0,1,14,18,0,1,16,17,4,0,8,9,2019,8/9/2019,2CONIND8/9/2019
LA,5/15/2010,2010,1,1,0,77,78,0,6.5,176.5,5.5,PHO,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,15,5,2010,15/5/2010,1LAPHO15/5/2010
LA,5/16/2010,2010,2,1,0,67,81,0,6,143,-8,SEA,0,-1,1,0,1,0,1,1,0,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,16,5,2010,16/5/2010,1LASEA16/5/2010
LA,5/22/2010,2010,3,3,0,81,88,0,1,151,-6,LV,0,-1,1,0,2,0,2,1,1,0,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,0,2,0,2,22,5,2010,22/5/2010,1LALV22/5/2010
LA,5/28/2010,2010,4,6,1,81,75,0,-6,153,0,WAS,1,0,1,0,3,0,3,1,2,0,2,2,1,2,0,0,0,1,3,2,0,2,4,1,1,0,2,3,1,0,28,5,2010,28/5/2010,2WASLA28/5/2010
LA,5/30/2010,2010,5,6,1,82,101,0,-2,161,-21,ATL,0,-1,1,1,3,1,0,1,2,0,2,3,1,3,0,1,1,1,5,0,5,0,5,0,5,0,2,3,1,0,30,5,2010,30/5/2010,2ATLLA30/5/2010
LA,6/4/2010,2010,6,6,0,89,90,0,5,177,4,PHO,0,1,1,1,4,0,1,1,3,0,3,4,1,4,0,1,-1,1,2,3,0,2,1,4,0,2,3,2,0,1,4,6,2010,4/6/2010,1LAPHO4/6/2010
LA,6/5/2010,2010,7,8,1,75,79,0,4,149,0,SEA,0,0,1,1,5,0,2,2,3,1,0,5,1,5,0,1,0,1,6,1,2,0,4,3,2,0,5,2,0,2,5,6,2010,5/6/2010,2SEALA5/6/2010
LA,6/8/2010,2010,8,8,1,92,91,0,-4,179,-3,PHO,1,-1,1,1,6,0,3,2,3,1,0,6,1,6,0,0,1,1,3,4,0,1,1,6,0,4,4,2,1,0,8,6,2010,8/6/2010,2PHOLA8/6/2010
LA,6/11/2010,2010,9,10,0,60,82,0,8,155,-14,SEA,0,-1,-1,2,6,1,0,2,4,0,1,7,1,7,0,1,1,-1,8,1,4,0,5,3,3,0,6,2,1,0,11,6,2010,11/6/2010,1LASEA11/6/2010
LA,6/13/2010,2010,10,11,1,88,84,0,-5.5,163,-1.5,MIN,1,-1,1,2,7,0,1,2,5,0,2,7,2,0,1,0,1,1,2,8,0,3,3,7,0,3,6,4,1,0,13,6,2010,13/6/2010,2MINLA13/6/2010
LA,6/18/2010,2010,11,10,1,75,78,0,4.5,155,1.5,CON,0,1,-1,3,7,1,0,2,6,0,3,8,2,1,0,1,-1,-1,6,3,0,1,6,2,0,1,4,5,0,1,18,6,2010,18/6/2010,2CONLA18/6/2010
LA,6/24/2010,2010,12,12,0,53,68,0,9,150.5,-6,WAS,0,-1,-1,3,8,0,1,3,6,1,0,8,3,0,1,1,1,-1,7,4,3,0,6,3,0,1,5,6,0,2,24,6,2010,24/6/2010,1LAWAS24/6/2010
LA,6/27/2010,2010,13,15,0,81,89,0,10.5,167.5,2.5,ATL,0,1,1,3,9,0,2,3,7,0,1,8,4,0,2,1,-1,1,10,4,1,0,9,5,0,1,9,5,6,0,27,6,2010,27/6/2010,1LAATL27/6/2010
LA,6/29/2010,2010,14,14,1,68,80,0,2.5,157,-9.5,NY,0,-1,-1,3,10,0,3,4,7,1,0,9,4,1,0,1,1,-1,6,7,2,0,6,7,2,0,6,7,0,1,29,6,2010,29/6/2010,2NYLA29/6/2010
LA,7/1/2010,2010,15,14,1,73,63,0,4.5,154,14.5,LV,1,1,-1,3,11,0,4,4,8,0,1,9,5,0,1,0,-1,-1,5,8,0,1,6,7,0,1,6,7,1,0,1,7,2010,1/7/2010,2LVLA1/7/2010
LA,7/3/2010,2010,16,17,1,62,75,0,9,149,-4,SEA,0,-1,-1,4,11,1,0,5,8,1,0,9,6,0,2,1,1,-1,14,2,5,0,10,5,2,0,9,6,1,0,3,7,2010,3/7/2010,2SEALA3/7/2010
LA,7/6/2010,2010,17,18,1,89,98,0,4.5,178,-4.5,PHO,0,-1,1,4,12,0,1,5,9,0,1,9,7,0,3,1,1,1,6,11,1,0,7,10,1,0,11,5,0,1,6,7,2010,6/7/2010,2PHOLA6/7/2010
LA,7/13/2010,2010,18,18,0,87,71,0,2,163,18,DAL,1,1,-1,4,13,0,2,5,10,0,2,10,7,1,0,0,-1,-1,3,14,0,11,4,13,0,5,10,7,1,0,13,7,2010,13/7/2010,1LADAL13/7/2010
LA,7/16/2010,2010,19,21,0,68,80,0,9,148.5,-3,CHI,0,-1,-1,5,13,1,0,6,10,1,0,10,8,0,1,1,1,-1,9,11,1,0,11,8,1,0,12,8,1,0,16,7,2010,16/7/2010,1LACHI16/7/2010
LA,7/18/2010,2010,20,19,0,73,83,0,7,151,-3,LV,0,-1,1,5,14,0,1,6,11,0,1,10,9,0,2,1,1,1,6,12,0,3,7,11,0,3,8,10,0,1,18,7,2010,18/7/2010,1LALV18/7/2010
LA,7/20/2010,2010,21,21,1,86,83,1,-7,160,-4,DAL,1,-1,1,5,15,0,2,6,12,0,2,11,9,1,0,0,1,1,4,16,0,1,6,14,2,0,10,10,0,3,20,7,2010,20/7/2010,2DALLA20/7/2010
LA,7/22/2010,2010,22,21,0,57,76,0,10.5,149,-8.5,IND,0,-1,-1,6,15,1,0,6,13,0,3,12,9,2,0,1,1,-1,13,7,2,0,12,8,2,0,7,13,1,0,22,7,2010,22/7/2010,1LAIND22/7/2010
LA,7/24/2010,2010,23,22,0,89,80,0,9,154,18,CON,1,1,1,6,16,0,1,6,14,0,4,12,10,0,1,0,-1,1,12,9,0,1,11,9,0,1,10,10,1,0,24,7,2010,24/7/2010,1LACON24/7/2010
LA,7/27/2010,2010,24,22,0,71,58,0,6.5,154.5,19.5,MIN,1,1,-1,7,16,1,0,7,14,1,0,13,10,1,0,0,-1,-1,7,14,0,3,10,11,0,2,9,12,1,0,27,7,2010,27/7/2010,1LAMIN27/7/2010
LA,7/30/2010,2010,25,24,0,79,88,0,6.5,148,-2.5,NY,0,-1,1,8,16,2,0,8,14,2,0,13,11,0,1,1,1,1,12,11,1,0,11,11,0,2,8,14,0,2,30,7,2010,30/7/2010,1LANY30/7/2010
LA,8/4/2010,2010,26,28,1,82,77,0,2.5,147,7.5,CHI,1,1,1,8,17,0,1,8,15,0,1,14,11,1,0,0,-1,1,12,15,0,3,16,10,1,0,15,12,1,0,4,8,2010,4/8/2010,2CHILA4/8/2010
LA,8/6/2010,2010,27,28,1,77,70,0,-8.5,160.5,-1.5,DAL,1,-1,-1,9,17,1,0,9,15,1,0,15,11,2,0,0,1,-1,5,22,1,0,8,19,1,0,14,13,0,2,6,8,2010,6/8/2010,2DALLA6/8/2010
LA,8/8/2010,2010,28,28,1,83,92,0,-3.5,153,-12.5,LV,0,-1,1,10,17,2,0,9,16,0,1,15,12,0,1,1,1,1,10,17,0,2,12,14,0,2,13,14,0,1,8,8,2010,8/8/2010,2LVLA8/8/2010
LA,8/10/2010,2010,29,29,1,76,82,0,5.5,152.5,-0.5,IND,0,-1,1,10,18,0,1,9,17,0,2,16,12,1,0,1,1,1,18,10,2,0,15,13,1,0,13,15,0,1,10,8,2010,10/8/2010,2INDLA10/8/2010
LA,8/12/2010,2010,30,29,0,78,77,0,6,153.5,7,MIN,1,1,1,10,19,0,2,9,18,0,3,17,12,2,0,0,-1,1,11,17,1,0,15,13,5,0,12,16,0,2,12,8,2010,12/8/2010,1LAMIN12/8/2010
LA,8/14/2010,2010,31,31,0,92,87,0,-7,161.5,-2,DAL,1,-1,1,11,19,1,0,10,18,1,0,18,12,3,0,0,1,1,5,25,0,3,9,21,0,2,16,14,2,0,14,8,2010,14/8/2010,1LADAL14/8/2010
LA,8/17/2010,2010,32,32,1,84,90,0,-2,186.5,-8,PHO,0,-1,-1,12,19,2,0,10,19,0,1,19,12,4,0,1,1,-1,14,17,0,4,14,17,0,4,19,11,0,1,17,8,2010,17/8/2010,2PHOLA17/8/2010
LA,8/20/2010,2010,33,33,1,98,91,0,-3.5,155.5,3.5,MIN,1,1,1,12,20,0,1,10,20,0,2,19,13,0,1,0,-1,1,12,20,0,1,18,14,3,0,14,18,0,1,20,8,2010,20/8/2010,2MINLA20/8/2010
LA,8/21/2010,2010,34,34,0,75,76,0,8.5,152,7.5,SEA,0,1,-1,13,20,1,0,11,20,1,0,20,13,1,0,1,-1,-1,27,6,2,0,17,14,1,0,15,17,0,2,21,8,2010,21/8/2010,1LASEA21/8/2010
LA,6/3/2011,2011,1,1,1,82,74,0,-3.5,155.5,4.5,MIN,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,6,2011,3/6/2011,2MINLA3/6/2011
LA,6/5/2011,2011,2,2,0,69,86,0,4.5,155,-12.5,MIN,0,-1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,1,0,1,0,5,6,2011,5/6/2011,1LAMIN5/6/2011
LA,6/10/2011,2011,3,2,1,98,84,0,-3,175,11,PHO,1,1,1,1,1,0,1,1,1,0,1,1,0,1,0,0,-1,1,0,1,0,1,1,0,1,0,0,1,0,1,10,6,2011,10/6/2011,2PHOLA10/6/2011
LA,6/19/2011,2011,4,4,1,74,50,0,2.5,150,26.5,SEA,1,1,-1,2,1,1,0,2,1,1,0,2,0,2,0,0,-1,-1,2,1,1,0,1,2,1,0,1,2,0,1,19,6,2011,19/6/2011,2SEALA19/6/2011
LA,6/21/2011,2011,5,6,1,96,91,0,-7.5,153,-2.5,NY,1,-1,1,3,1,2,0,3,1,2,0,2,1,0,1,0,1,1,2,3,0,3,2,3,0,3,4,1,1,0,21,6,2011,21/6/2011,2NYLA21/6/2011
LA,6/24/2011,2011,6,6,0,80,90,1,2.5,161.5,-7.5,LV,0,-1,1,4,1,3,0,3,2,0,1,3,1,1,0,1,1,1,4,1,0,1,4,1,0,1,3,2,2,0,24,6,2011,24/6/2011,1LALV24/6/2011
LA,6/26/2011,2011,7,8,0,67,77,0,-1,158.5,-11,NY,0,-1,-1,4,2,0,1,3,3,0,2,4,1,2,0,1,1,-1,3,4,1,0,4,3,2,0,6,1,3,0,26,6,2011,26/6/2011,1LANY26/6/2011
LA,6/28/2011,2011,8,8,0,76,79,0,6.5,153.5,3.5,CON,0,1,1,4,3,0,2,3,4,0,3,4,2,0,1,1,-1,1,4,3,0,2,3,4,0,2,4,3,0,1,28,6,2011,28/6/2011,1LACON28/6/2011
LA,7/5/2011,2011,9,10,0,82,101,0,6,177.5,-13,PHO,0,-1,1,4,4,0,3,4,4,1,0,5,2,1,0,1,1,1,5,4,1,0,6,3,1,0,6,3,2,0,5,7,2011,5/7/2011,1LAPHO5/7/2011
LA,7/9/2011,2011,10,10,0,80,99,0,8.5,145.5,-10.5,SEA,0,-1,1,4,5,0,4,4,5,0,1,6,2,2,0,1,1,1,5,4,0,1,3,6,0,1,2,7,0,4,9,7,2011,9/7/2011,1LASEA9/7/2011
LA,7/12/2011,2011,11,11,0,84,74,0,7,158,17,LV,1,1,0,4,6,0,5,4,6,0,2,7,2,3,0,0,-1,0,7,3,0,2,7,3,0,2,5,5,0,3,12,7,2011,12/7/2011,1LALV12/7/2011
LA,7/15/2011,2011,12,14,0,79,74,0,-8,153,-3,DAL,1,-1,0,5,6,1,0,5,6,1,0,7,2,3,0,0,1,0,1,12,0,7,6,7,0,2,5,8,0,3,15,7,2011,15/7/2011,1LADAL15/7/2011
LA,7/17/2011,2011,13,13,1,85,89,1,-8.5,151.5,-12.5,WAS,0,-1,1,6,6,2,0,5,7,0,1,7,2,3,0,1,1,1,2,10,0,5,3,9,0,1,5,7,0,1,17,7,2011,17/7/2011,2WASLA17/7/2011
LA,7/18/2011,2011,14,13,1,69,79,0,2,157.5,-8,LV,0,-1,-1,6,7,0,1,5,8,0,2,8,2,4,0,1,1,-1,8,4,1,0,7,5,0,4,5,6,0,4,18,7,2011,18/7/2011,2LVLA18/7/2011
LA,7/26/2011,2011,15,15,0,72,85,0,9,159.5,-4,MIN,0,-1,-1,6,8,0,2,5,9,0,3,8,3,0,1,1,1,-1,10,4,3,0,9,5,3,0,7,6,1,0,26,7,2011,26/7/2011,1LAMIN26/7/2011
LA,7/28/2011,2011,16,17,0,80,89,0,5,161.5,-4,ATL,0,-1,1,6,9,0,3,5,10,0,4,8,4,0,2,1,1,1,7,9,4,0,4,10,3,0,7,9,0,1,28,7,2011,28/7/2011,1LAATL28/7/2011
LA,7/30/2011,2011,17,20,0,88,84,0,6.5,149.5,10.5,CHI,1,1,1,6,10,0,4,5,11,0,5,9,4,1,0,0,-1,1,9,10,1,0,10,9,1,0,7,12,0,3,30,7,2011,30/7/2011,1LACHI30/7/2011
LA,7/31/2011,2011,18,20,0,63,98,0,9.5,148.5,-25.5,IND,0,-1,1,7,10,1,0,6,11,1,0,10,4,2,0,1,1,1,13,6,3,0,11,8,0,1,8,11,0,3,31,7,2011,31/7/2011,1LAIND31/7/2011
LA,8/3/2011,2011,19,18,1,70,79,0,3,159.5,-6,CON,0,-1,-1,7,11,0,1,6,12,0,1,11,4,3,0,1,1,-1,11,6,1,0,9,8,1,0,8,9,1,0,3,8,2011,3/8/2011,2CONLA3/8/2011
LA,8/7/2011,2011,20,20,1,78,84,0,7.5,157.5,1.5,MIN,0,1,1,7,12,0,2,6,13,0,2,11,5,0,1,1,-1,1,15,4,8,0,12,7,0,1,8,10,0,3,7,8,2011,7/8/2011,2MINLA7/8/2011
LA,8/9/2011,2011,21,21,1,71,66,0,-10.5,151,-5.5,DAL,1,-1,-1,7,13,0,3,7,13,1,0,12,5,1,0,0,1,-1,1,19,0,14,8,11,1,0,7,12,0,1,9,8,2011,9/8/2011,2DALLA9/8/2011
LA,8/12/2011,2011,22,23,1,93,90,1,5.5,182,8.5,PHO,1,1,1,8,13,1,0,7,14,0,1,12,6,0,1,0,-1,1,13,9,2,0,13,9,2,0,12,10,1,0,12,8,2011,12/8/2011,2PHOLA12/8/2011
LA,8/16/2011,2011,23,24,1,79,84,0,-1.5,163,-6.5,ATL,0,-1,0,9,13,2,0,8,14,1,0,13,6,1,0,1,1,0,11,12,1,0,7,14,1,0,11,12,2,0,16,8,2011,16/8/2011,2ATLLA16/8/2011
LA,8/18/2011,2011,24,26,1,75,70,0,-1.5,152,3.5,IND,1,1,-1,9,14,0,1,8,15,0,1,13,6,1,0,0,-1,-1,18,7,3,0,15,9,2,0,13,12,0,1,18,8,2011,18/8/2011,2INDLA18/8/2011
LA,8/20/2011,2011,25,26,0,68,87,0,9,156.5,-10,MIN,0,-1,-1,10,14,1,0,9,15,1,0,13,7,0,1,1,1,-1,19,6,1,0,14,11,1,0,11,13,0,1,20,8,2011,20/8/2011,1LAMIN20/8/2011
LA,8/21/2011,2011,26,24,0,73,67,0,-8.5,152.5,-2.5,DAL,1,-1,-1,10,15,0,1,9,16,0,1,13,8,0,2,0,1,-1,1,22,0,17,9,13,0,2,7,15,0,4,21,8,2011,21/8/2011,1LADAL21/8/2011
LA,8/23/2011,2011,27,26,0,86,82,1,-3.5,149,0.5,WAS,1,1,1,11,15,1,0,9,17,0,2,13,9,0,3,0,-1,1,5,20,0,5,12,13,0,1,9,16,0,4,23,8,2011,23/8/2011,1LAWAS23/8/2011
LA,8/26/2011,2011,28,27,1,75,77,0,-12.5,149,-14.5,DAL,0,-1,1,12,15,2,0,10,17,1,0,14,9,1,0,1,1,1,1,25,0,20,11,14,0,1,7,18,0,7,26,8,2011,26/8/2011,2DALLA26/8/2011
LA,8/28/2011,2011,29,29,0,63,65,0,7.5,145,5.5,SEA,0,1,-1,12,16,0,1,10,18,0,1,15,9,2,0,1,-1,-1,16,12,3,0,14,14,2,0,9,19,0,4,28,8,2011,28/8/2011,1LASEA28/8/2011
LA,8/30/2011,2011,30,30,1,68,62,0,-3,144.5,3,SEA,1,1,-1,12,17,0,2,11,18,1,0,15,10,0,1,0,-1,-1,17,12,4,0,14,15,0,1,9,20,0,5,30,8,2011,30/8/2011,2SEALA30/8/2011
LA,9/3/2011,2011,31,31,0,77,93,0,6.5,176,-9.5,PHO,0,-1,-1,13,17,1,0,12,18,2,0,15,11,0,2,1,1,-1,17,13,0,1,16,14,0,1,14,16,0,3,3,9,2011,3/9/2011,1LAPHO3/9/2011
LA,9/6/2011,2011,32,32,1,65,82,0,-4.5,149.5,-21.5,LV,0,-1,-1,13,18,0,1,12,19,0,1,15,12,0,3,1,1,-1,15,16,0,1,16,14,0,1,9,21,0,4,6,9,2011,6/9/2011,2LVLA6/9/2011
LA,9/9/2011,2011,33,33,1,84,73,0,-11,150,0,DAL,1,0,1,13,19,0,2,12,20,0,2,15,13,0,4,0,0,1,3,29,0,4,15,16,1,0,10,21,0,2,9,9,2011,9/9/2011,2DALLA9/9/2011
LA,9/10/2011,2011,34,33,1,74,67,0,-3.5,149.5,3.5,CHI,1,1,-1,14,19,1,0,12,20,0,2,16,13,1,0,0,-1,-1,14,18,0,3,15,17,0,2,14,17,0,1,10,9,2011,10/9/2011,2CHILA10/9/2011
LA,5/18/2012,2012,1,1,0,72,66,0,3,143,9,SEA,1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,18,5,2012,18/5/2012,1LASEA18/5/2012
LA,5/22/2012,2012,2,2,1,74,61,0,-4,145,9,SEA,1,1,-1,1,0,1,0,1,0,1,0,0,1,0,1,0,-1,-1,0,1,0,1,0,1,0,1,0,1,0,1,22,5,2012,22/5/2012,2SEALA22/5/2012
LA,5/24/2012,2012,3,3,0,84,92,0,9,154,1,MIN,0,1,1,2,0,2,0,2,0,2,0,0,2,0,2,1,-1,1,2,0,2,0,2,0,2,0,1,1,0,1,24,5,2012,24/5/2012,1LAMIN24/5/2012
LA,5/26/2012,2012,4,3,0,99,88,0,-1,177.5,10,PHO,1,1,1,2,1,0,1,3,0,3,0,1,2,1,0,0,-1,1,1,1,1,0,0,2,0,2,1,1,0,1,26,5,2012,26/5/2012,1LAPHO26/5/2012
LA,5/29/2012,2012,5,4,1,76,75,0,-15.5,155.5,-14.5,DAL,1,-1,-1,3,1,1,0,4,0,4,0,2,2,2,0,0,1,-1,0,3,0,3,2,1,2,0,1,2,0,2,29,5,2012,29/5/2012,2DALLA29/5/2012
LA,6/3/2012,2012,6,5,1,67,65,0,-5.5,146.5,-3.5,SEA,1,-1,-1,4,1,2,0,4,1,0,1,2,3,0,1,0,1,-1,1,3,1,0,1,3,1,0,1,3,0,1,3,6,2012,3/6/2012,2SEALA3/6/2012
LA,6/8/2012,2012,7,7,1,90,74,0,-11,167.5,5,PHO,1,1,-1,5,1,3,0,4,2,0,2,2,4,0,2,0,-1,-1,2,4,1,0,1,5,1,0,2,4,0,3,8,6,2012,8/6/2012,2PHOLA8/6/2012
LA,6/13/2012,2012,8,8,0,87,81,0,7.5,166,13.5,CON,1,1,1,6,1,4,0,5,2,1,0,2,5,0,3,0,-1,1,6,1,3,0,4,3,2,0,5,2,3,0,13,6,2012,13/6/2012,1LACON13/6/2012
LA,6/15/2012,2012,9,9,0,59,92,0,2.5,161.5,-30.5,ATL,0,-1,-1,7,1,5,0,6,2,2,0,3,5,1,0,1,1,-1,3,5,0,1,2,6,0,4,4,4,1,0,15,6,2012,15/6/2012,1LAATL15/6/2012
LA,6/16/2012,2012,10,8,0,85,98,1,4,154,-9,LV,0,-1,1,7,2,0,1,6,3,0,1,3,6,0,1,1,1,1,3,4,1,0,6,1,4,0,4,3,1,0,16,6,2012,16/6/2012,1LALV16/6/2012
LA,6/18/2012,2012,11,8,1,101,70,0,-9.5,148,21.5,WAS,1,1,1,7,3,0,2,6,4,0,2,4,6,1,0,0,-1,1,2,5,1,0,4,3,1,0,3,4,0,1,18,6,2012,18/6/2012,2WASLA18/6/2012
LA,6/20/2012,2012,12,11,1,95,79,0,-16,159,0,DAL,1,0,1,8,3,1,0,7,4,1,0,5,6,2,0,0,0,1,1,9,1,0,5,5,1,0,4,6,0,1,20,6,2012,20/6/2012,2DALLA20/6/2012
LA,6/23/2012,2012,13,11,0,93,84,0,-11,163.5,-2,PHO,1,-1,1,9,3,2,0,7,4,1,0,6,6,3,0,0,1,1,3,7,1,0,2,8,1,0,3,7,1,0,23,6,2012,23/6/2012,1LAPHO23/6/2012
LA,6/24/2012,2012,14,10,1,71,91,0,-7,157.5,-27,LV,0,-1,1,10,3,3,0,7,5,0,1,7,6,4,0,1,1,1,4,5,0,1,7,2,0,1,6,3,3,0,24,6,2012,24/6/2012,2LVLA24/6/2012
LA,6/26/2012,2012,15,13,0,75,91,0,-7,162.5,-23,DAL,0,-1,1,10,4,0,1,7,6,0,2,8,6,5,0,1,1,1,1,11,0,2,6,5,2,0,5,7,0,1,26,6,2012,26/6/2012,1LADAL26/6/2012
LA,6/28/2012,2012,16,11,0,80,94,0,4.5,161.5,-9.5,LV,0,-1,1,10,5,0,2,7,7,0,3,9,6,6,0,1,1,1,5,5,1,0,8,2,1,0,7,3,4,0,28,6,2012,28/6/2012,1LALV28/6/2012
LA,7/5/2012,2012,17,16,1,96,90,0,5.5,163.5,11.5,MIN,1,1,1,10,6,0,3,7,8,0,4,10,6,7,0,0,-1,1,13,2,0,1,8,7,0,3,10,5,4,0,5,7,2012,5/7/2012,2MINLA5/7/2012
LA,7/7/2012,2012,18,16,1,83,59,0,-7.5,148,16.5,SEA,1,1,-1,11,6,1,0,8,8,1,0,11,6,8,0,0,-1,-1,7,8,1,0,8,7,1,0,6,9,1,0,7,7,2012,7/7/2012,2SEALA7/7/2012
